exposure
0.500
0.667
0.500
0.333
0.667
0.500
0.000
0.600
0.400
0.500
0.571
0.500
0.556
0.571
0.500
0.556
0.000
0.800
0.857
0.600
0.833
0.250
0.500
0.600
0.625
0.600
0.667
0.700
0.857
0.429
0.571
0.500
0.750
0.833
0.200
0.556
0.571
0.600
0.600
0.667
0.500
0.800
0.625
0.714
0.667
0.333
0.375
0.600
0.700
0.800
0.800
0.500
0.500
0.714
0.429
0.429
0.667
0.750
0.667
0.556
0.667
0.500
0.727
0.714
0.583
0.714
0.857
0.714
0.625
0.700
0.250
0.556
0.800
0.571
0.800
0.500
0.500
0.556
0.750
0.500
0.333
0.800
0.375
0.615
0.778
0.444
0.500
0.500
0.800
0.750
0.714
0.800
0.400
0.571
0.600
0.667
0.500
0.667
0.667
0.364
0.667
0.667
0.600
0.833
0.600
0.667
0.571
0.400
0.600
0.600
0.429
0.500
0.750
0.333
0.500
0.600
0.857
0.667
0.571
0.714
0.500
0.545
0.750
0.750
0.400
0.571
0.667
0.750
0.600
0.600
0.333
0.556
0.417
0.857
0.600
0.833
0.667
0.750
0.778
0.500
0.600
0.750
0.500
0.571
0.500
0.375
0.600
0.667
0.333
0.667
0.455
0.429
0.429
0.667
0.545
0.500
0.625
0.500
0.400
0.000
0.800
0.667
0.800
0.750
0.833
0.600
0.636
0.714
0.600
0.571
0.667
0.333
0.800
0.750
0.714
0.667
0.571
0.556
0.636
0.750
0.444
0.750
0.714
0.750
0.667
0.667
0.667
0.667
0.500
0.500
0.625
0.714
0.556
0.500
0.429
0.700
0.667
0.500
0.750
0.750
0.667
0.333
0.500
0.333
0.714
0.625
0.667
0.750
0.625
0.600
0.429
0.625
0.571
0.875
0.500
0.000
0.600
0.714
0.778
0.556
0.714
0.400
0.400
0.571
0.429
0.375
0.857
0.700
0.400
0.750
0.600
0.600
0.714
0.571
0.600
0.429
0.333
0.400
0.700
0.857
0.600
0.571
0.625
0.714
0.500
0.857
0.667
0.750
0.750
0.889
0.857
0.636
0.556
0.667
0.500
0.800
0.429
0.667
0.667
0.400
0.667
0.769
0.333
0.750
0.000
0.250
0.600
0.333
0.833
0.000
0.556
0.800
0.429
0.500
0.667
0.200
0.625
0.750
0.667
0.800
0.571
0.625
0.400
0.750
0.500
0.667
0.571
0.375
0.667
0.500
0.571
0.500
0.600
0.500
0.500
0.625
0.400
0.700
0.667
0.500
0.556
0.625
0.750
0.714
